"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="1487511051659043881",="1487511051659043881","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002042","颜色分类：绿松色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易成功","9343443002042",="null","178.58","178.58","没有申请退款","无退款申请","2022-02-13 16:27:54","2022-02-13 16:28:00"
="2465478396170515509",="2465478396170515509","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002042","颜色分类：绿松色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443002042",="null","173.63","160.61","没有申请退款","无退款申请","2022-02-13 16:19:08","2022-02-13 16:19:14"
="2466530461179436045",="2466530461179436045","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000307","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】S码：2.5-4.5kg（约0-1个月）","null","null","卖家已发货，等待买家确认","9343443000307",="null","283.79","283.79","没有申请退款","无退款申请","2022-02-13 15:59:39","2022-02-13 15:59:59"
="2467498431199731828",="2467498431199731828","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443000321",="null","286.76","286.76","没有申请退款","无退款申请","2022-02-13 15:58:34","2022-02-13 15:58:41"
="2465396604016804403",="2465396604016804403","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000376","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000376",="null","279.22","279.22","没有申请退款","无退款申请","2022-02-13 15:41:38","2022-02-13 15:41:53"
="1487482575488802993",="1487482575488802993","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005920","颜色分类：粉红色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443005920",="null","133.63","123.61","卖家已经同意退款，等待买家退货","0.00","2022-02-13 15:40:29","2022-02-13 15:42:44"
="2466484525144521903",="2466484525144521903","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002042","颜色分类：绿松色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443002042",="null","153.63","153.63","没有申请退款","无退款申请","2022-02-13 15:37:54","2022-02-13 15:37:58"
="2466413569921497719",="2466413569921497719","lovetodream婴儿宝宝独立睡眠期冬季加厚保暖款睡袋防踢被","569.00","1","9343443003773","颜色分类：浅紫色（秋冬保暖款）2.5TOG;长度：【建议大一码】Size 0-1：6-18个月（小于86cm）","null","null","卖家已发货，等待买家确认","9343443003773",="null","244.37","244.37","没有申请退款","无退款申请","2022-02-13 15:05:46","2022-02-13 15:05:51"
="2465295408233113670",="2465295408233113670","Love to dream 婴幼儿过渡期睡袋 秋冬季保暖款防惊跳投降式睡袋","539.00","1","9343443004749","颜色分类：薄荷绿 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】L：8.5-11kg (约6-9个月)","null","null","卖家已发货，等待买家确认","9343443004749",="null","221.26","221.26","没有申请退款","无退款申请","2022-02-13 14:55:10","2022-02-13 14:55:16"
="2466389989675659842",="2466389989675659842","lovetodream婴儿睡袋襁褓分腿睡袋四季通用款防惊跳投降式睡袋","499.00","1","9343443005487","颜色分类：灰色（四季通用款） 1.0TOG;长度：【建议大一码】XL码：11-14kg (约9-12个月)","null","null","卖家已发货，等待买家确认","9343443005487",="null","308.23","308.23","没有申请退款","无退款申请","2022-02-13 14:54:34","2022-02-13 14:54:42"
="2465226288840253346",="2465226288840253346","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000307","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】S码：2.5-4.5kg（约0-1个月）","null","null","卖家已发货，等待买家确认","9343443000307",="null","267.00","267.00","没有申请退款","无退款申请","2022-02-13 14:24:11","2022-02-13 14:24:47"
="2466285481724831901",="2466285481724831901","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005920","颜色分类：粉红色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443005920",="null","177.22","177.22","没有申请退款","无退款申请","2022-02-13 14:04:20","2022-02-13 14:04:28"
="2466273133130620074",="2466273133130620074","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000376","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易成功","9343443000376",="null","284.74","284.74","没有申请退款","无退款申请","2022-02-13 13:57:09","2022-02-13 13:57:13"
="2467208271195175466",="2467208271195175466","Love to dream 新生婴儿睡袋竹纤维轻薄款防踢被防惊跳投降式睡姿","439.00","1","9343443009577","颜色分类：灰色波点(竹纤维四季通用款) 1.0TOG;长度：【尺码详询客服】S码：3.5-6kg（约1-3个月）","null","null","卖家已发货，等待买家确认","9343443009577",="null","316.00","316.00","没有申请退款","无退款申请","2022-02-13 13:42:02","2022-02-13 13:42:07"
="2466571502327765223",="2466571502327765223","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000376","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易成功","9343443000376",="null","278.39","278.39","没有申请退款","无退款申请","2022-02-13 13:37:14","2022-02-13 13:37:16"
="2466563906383084666",="2466563906383084666","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002257","颜色分类：浅紫色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443002257",="null","173.63","173.63","没有申请退款","无退款申请","2022-02-13 13:34:08","2022-02-13 13:34:14"
="2466556814412789708",="2466556814412789708","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005920","颜色分类：粉红色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443005920",="null","133.63","133.63","没有申请退款","无退款申请","2022-02-13 13:30:37","2022-02-13 13:30:42"
="2467174647672251846",="2467174647672251846","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000376","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000376",="null","278.39","278.39","没有申请退款","无退款申请","2022-02-13 13:27:28","2022-02-13 13:27:31"
="2466171649923575126",="2466171649923575126","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443004787","颜色分类：灰色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443004787",="null","133.63","133.63","没有申请退款","无退款申请","2022-02-13 13:12:41","2022-02-13 13:12:46"
="2466147385124497303",="2466147385124497303","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005920","颜色分类：粉红色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易成功","9343443005920",="null","179.00","179.00","没有申请退款","无退款申请","2022-02-13 12:59:29","2022-02-13 12:59:33"
="2466484058665666421",="2466484058665666421","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002042","颜色分类：绿松色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443002042",="null","173.63","173.63","卖家已经同意退款，等待买家退货","0.00","2022-02-13 12:58:19","2022-02-13 12:58:25"
="2465040096490062724",="2465040096490062724","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002042","颜色分类：绿松色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443002042",="null","173.63","173.63","没有申请退款","无退款申请","2022-02-13 12:56:49","2022-02-13 12:56:58"
="2466479198488015668",="2466479198488015668","lovetodream婴儿宝宝过渡期睡袋春夏轻薄款襁褓防惊跳投降式睡姿","509.00","1","9343443006811","颜色分类：白色（春夏轻薄款）0.2TOG;长度：【尺码详询客服】L码：8.5-11kg (约6-9个月)","null","null","卖家已发货，等待买家确认","9343443006811",="null","363.50","363.50","卖家已经同意退款，等待买家退货","0.00","2022-02-13 12:56:06","2022-02-13 12:56:11"
="2466462206449497303",="2466462206449497303","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000338","颜色分类：蓝色 (四季通用款) 1.0TOG;长度：【尺码详询客服】S码：2.5-4.5kg（约0-1个月）","null","null","交易关闭","9343443000338",="null","286.88","286.88","退款成功","286.88","2022-02-13 12:48:16","2022-02-13 12:48:23"
="2465016408381134221",="2465016408381134221","Love to dream 婴儿睡袋襁褓四季通用款防踢被防惊跳投降式睡袋","509.00","1","9343443000833","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】M码：6-8.5kg (约3-6个月)","null","null","卖家已发货，等待买家确认","9343443000833",="null","366.00","366.00","没有申请退款","无退款申请","2022-02-13 12:46:43","2022-02-13 12:47:18"
="2467081659976533040",="2467081659976533040","Love to dream 婴儿睡袋襁褓四季通用款防踢被防惊跳投降式睡袋","509.00","1","9343443000833","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】M码：6-8.5kg (约3-6个月)","null","null","卖家已发货，等待买家确认","9343443000833",="null","355.02","355.02","买家已经退货，等待卖家确认收货","0.00","2022-02-13 12:45:20","2022-02-13 12:45:23"
="2466085537830879866",="2466085537830879866","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000376","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000376",="null","278.39","278.39","没有申请退款","无退款申请","2022-02-13 12:34:12","2022-02-13 12:34:16"
="2466411014784708029",="2466411014784708029","Love to dream 婴儿睡袋襁褓四季通用款防踢被防惊跳投降式睡袋","509.00","1","9343443000840","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：8.5-11kg (约6-9个月)","null","null","卖家已发货，等待买家确认","9343443000840",="null","320.39","320.39","没有申请退款","无退款申请","2022-02-13 12:26:59","2022-02-13 12:27:04"
="2464964208299498300",="2464964208299498300","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000376","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000376",="null","278.39","278.39","没有申请退款","无退款申请","2022-02-13 12:25:25","2022-02-13 12:25:32"
="1486393464455926696",="1486393464455926696","Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005920","颜色分类：粉红色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443005920",="null","177.33","177.33","没有申请退款","无退款申请","2022-02-13 12:19:56","2022-02-13 12:20:01"
="1487349735768318381",="1487349735767318381","Love to dream 新生婴儿睡袋竹纤维轻薄款防踢被防惊跳投降式睡姿","439.00","1","9343443009614","颜色分类：粉色波点 (竹纤维四季通用款) 1.0TOG;长度：【尺码详询客服】M码：6-8.5kg（约3-6个月）","null","null","卖家已发货，等待买家确认","9343443009614",="null","296.00","296.00","没有申请退款","无退款申请","2022-02-13 12:15:27","2022-02-13 12:15:32"
="1487349735769318381",="1487349735767318381","Love to dream 新生婴儿睡袋竹纤维轻薄款防踢被防惊跳投降式睡姿","439.00","1","9343443009577","颜色分类：灰色波点(竹纤维四季通用款) 1.0TOG;长度：【尺码详询客服】S码：3.5-6kg（约1-3个月）","null","null","卖家已发货，等待买家确认","9343443009577",="null","296.00","296.00","没有申请退款","无退款申请","2022-02-13 12:15:27","2022-02-13 12:15:32"
