"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2454202080292980046",="2454202080292980046","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000345","颜色分类：蓝色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000345",="null","286.34","286.34","没有申请退款","无退款申请","2022-02-07 21:14:32","2022-02-07 21:14:38"
="2455290289034880467",="2455290289034880467","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005920","颜色分类：粉红色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443005920",="null","173.63","173.63","没有申请退款","无退款申请","2022-02-07 21:11:31","2022-02-07 21:11:34"
="2455276861021880716",="2455276861021880716","Love to dream 婴儿睡袋竹纤维春秋轻薄款防踢被防惊跳投降式睡袋","439.00","1","9343443005340","颜色分类：灰色星月 (竹纤维四季通用款) 1.0TOG;长度：【尺码详询客服】M码：6-8.5kg（约3-6个月）","null","null","卖家已发货，等待买家确认","9343443005340",="null","316.00","316.00","没有申请退款","无退款申请","2022-02-07 21:03:06","2022-02-07 21:03:12"
="2455269013497053152",="2455269013497053152","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000376","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000376",="null","278.39","278.39","卖家已经同意退款，等待买家退货","0.00","2022-02-07 21:00:01","2022-02-07 21:00:06"
="1483912741396182987",="1483912741396182987","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005913","颜色分类：粉红色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】S码：2.5-4.5kg（约0-1个月）","null","null","卖家已发货，等待买家确认","9343443005913",="null","133.63","133.63","没有申请退款","无退款申请","2022-02-07 20:12:46","2022-02-07 20:12:51"
="1483058784501627095",="1483058784501627095","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","交易关闭","9343443000321",="null","278.39","278.39","退款成功","278.39","2022-02-07 20:11:24","2022-02-07 20:11:28"
="1483057416689182987",="1483057416689182987","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005913","颜色分类：粉红色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】S码：2.5-4.5kg（约0-1个月）","null","null","卖家已发货，等待买家确认","9343443005913",="null","133.63","133.63","没有申请退款","无退款申请","2022-02-07 20:09:39","2022-02-07 20:09:50"
="1483908601562272181",="1483908601562272181","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443004787","颜色分类：灰色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443004787",="null","177.02","177.02","卖家已经同意退款，等待买家退货","0.00","2022-02-07 20:05:11","2022-02-07 20:05:23"
="2454062436813658634",="2454062436813658634","【春节不打烊】lovetodream婴儿睡袋儿童防踢被四季通款宝宝睡袋新生婴儿防惊跳","439.00","1","9343443102063","颜色分类：虎年老虎款(四季通用款) 1.0TOG;长度：【尺码详询客服】S码：3.5-6kg（约1-3个月）","null","null","卖家已发货，等待买家确认","9343443102063",="null","269.43","269.43","没有申请退款","无退款申请","2022-02-07 19:52:19","2022-02-07 19:52:24"
="2454037128571285645",="2454037128571285645","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005913","颜色分类：粉红色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】S码：2.5-4.5kg（约0-1个月）","null","null","卖家已发货，等待买家确认","9343443005913",="null","178.62","178.62","没有申请退款","无退款申请","2022-02-07 19:37:00","2022-02-07 19:37:04"
="2455495454529234917",="2455495454529234917","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","口水巾","交易成功","9343443000321",="null","228.39","228.39","没有申请退款","无退款申请","2022-02-07 19:36:52","2022-02-07 19:37:03"
="1484023155128256198",="1484023155128256198","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443004787","颜色分类：灰色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443004787",="null","179.00","179.00","没有申请退款","无退款申请","2022-02-07 19:24:15","2022-02-07 19:24:19"
="2456082615179625351",="2456082615179625351","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000345","颜色分类：蓝色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易成功","9343443000345",="null","239.42","239.42","没有申请退款","无退款申请","2022-02-07 19:13:31","2022-02-07 19:13:36"
="2455455134317253651",="2455455134317253651","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000345","颜色分类：蓝色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000345",="null","238.39","238.39","没有申请退款","无退款申请","2022-02-07 19:11:56","2022-02-07 19:46:39"
="2453993460429052057",="2453993460429052057","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000376","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000376",="null","247.00","228.48","没有申请退款","无退款申请","2022-02-07 19:10:48","2022-02-07 19:10:55"
="2453988276475908871",="2453988276475908871","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000345","颜色分类：蓝色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易关闭","9343443000345",="null","246.90","246.90","退款成功","246.90","2022-02-07 19:08:06","2022-02-07 19:08:11"
="1483871953513728695",="1483871953513728695","【春节不打烊】Love to dream 婴幼儿过渡期睡袋 秋冬季保暖款防惊跳投降式睡袋","539.00","1","9343443006026","颜色分类：浅紫色(秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：6-8.5kg (约3-6个月)","null","null","卖家已发货，等待买家确认","9343443006026",="null","222.19","222.19","买家已经退货，等待卖家确认收货","0.00","2022-02-07 18:55:32","2022-02-07 18:55:59"
="2455049017918697134",="2455049017918697134","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005951","颜色分类：蓝色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443005951",="null","173.63","173.63","没有申请退款","无退款申请","2022-02-07 18:53:38","2022-02-07 18:53:44"
="2456034339577495414",="2456034339577495414","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443004787","颜色分类：灰色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443004787",="null","143.63","143.63","没有申请退款","无退款申请","2022-02-07 18:47:22","2022-02-07 18:47:54"
="1483969515098782785",="1483969515098782785","【春节不打烊】lovetodream婴儿宝宝过渡期睡袋春夏轻薄款襁褓防惊跳投降式睡姿","509.00","1","9343443006811","颜色分类：白色（春夏轻薄款）0.2TOG;长度：【尺码详询客服】L码：8.5-11kg (约6-9个月)","null","null","卖家已发货，等待买家确认","9343443006811",="null","317.66","317.66","没有申请退款","无退款申请","2022-02-07 17:49:04","2022-02-07 17:49:09"
="1483964295634956778",="1483964295634956778","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443000321",="null","287.00","287.00","买家已经退货，等待卖家确认收货","0.00","2022-02-07 17:42:51","2022-02-07 17:43:00"
="2455899771422552826",="2455899771422552826","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002042","颜色分类：绿松色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易成功","9343443002042",="null","173.63","173.63","没有申请退款","无退款申请","2022-02-07 17:37:12","2022-02-07 17:37:23"
="1483870046593527982",="1483870046593527982","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443100915","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443100915",="null","282.86","282.86","没有申请退款","无退款申请","2022-02-07 17:31:39","2022-02-07 17:32:11"
="2455884075675236408",="2455884075675236408","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443002042","颜色分类：绿松色 (秋冬季保暖款) 2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443002042",="null","133.63","118.40","没有申请退款","无退款申请","2022-02-07 17:29:40","2022-02-07 17:30:07"
="2455878459182193625",="2455878459182193625","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005951","颜色分类：蓝色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","交易成功","9343443005951",="null","173.63","173.63","没有申请退款","无退款申请","2022-02-07 17:25:29","2022-02-07 17:25:37"
="2455245254110112525",="2455245254110112525","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000376","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000376",="null","283.49","283.49","没有申请退款","无退款申请","2022-02-07 17:21:59","2022-02-07 17:22:24"
="2453757408470872811",="2453757408470872811","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","499.00","1","9343443005951","颜色分类：蓝色（秋冬季保暖款）2.5TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443005951",="null","133.63","133.63","没有申请退款","无退款申请","2022-02-07 17:06:46","2022-02-07 17:06:53"
="2455202774318416071",="2455202774318416071","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000376","颜色分类：粉红色 (四季通用款) 1.0TOG;长度：【尺码详询客服】M码：4.5-7.5kg（约1-6个月）","null","null","卖家已发货，等待买家确认","9343443000376",="null","238.39","197.78","没有申请退款","无退款申请","2022-02-07 17:00:33","2022-02-07 17:01:04"
="2455802139509966435",="2455802139509966435","【春节不打烊】Love to dream 新生婴儿睡袋襁褓防踢被四季通用防惊跳投降式睡袋","399.00","1","9343443000321","颜色分类：灰色（四季通用款）1.0TOG;长度：【尺码详询客服】L码：7.5-10kg（约3-9个月）","null","null","卖家已发货，等待买家确认","9343443000321",="null","239.38","239.38","没有申请退款","无退款申请","2022-02-07 16:48:17","2022-02-07 16:49:06"
="2453720760251814248",="2453720760251814248","【春节不打烊】lovetodream婴儿睡袋襁褓分腿睡袋四季通用款防惊跳投降式睡袋","499.00","1","9343443005487","颜色分类：灰色（四季通用款） 1.0TOG;长度：【建议大一码】XL码：11-14kg (约9-12个月)","null","null","卖家已发货，等待买家确认","9343443005487",="null","359.00","359.00","没有申请退款","无退款申请","2022-02-07 16:46:39","2022-02-07 16:46:48"
